,Name,Latitude,Longitude
1040,방이동고분군 개방화장실,37.50792997,127.1180916
1041,송파동공영주차장 개방화장실,37.50707062,127.1132858
1042,SK정유 남성주유소 개방화장실,37.51261557,127.1140406
1043,송파나루 관리동 임시 개방화장실,37.5121539,127.1077048
1044,송파여성문화회관 개방화장실,37.50589813,127.1097644
1045,롯데백화점 에비뉴엘월드타워점 개방화장실,37.51291415,127.1018276
1046,킹스스크린골프 개방화장실,37.50843331,127.1279187
1047,CJ푸드빌빕스대방점 개방화장실,37.51226887,126.9257649
1048,신길1동 주민센터 개방화장실,37.51117044,126.9214227
1049,영등포본동제2공영 개방화장실,37.51332052,126.9140592
1050,영등포본동제1공영 개방화장실,37.51439804,126.9091399
1051,열림교회 개방화장실,37.508395,126.9264699
1052,대방역앞 개방화장실,37.51295305,126.9262721
1053,노량진근린공원 화장실2,37.50770043,126.9281129
1054,한강공원반포1 개방화장실,37.51318327,127.0024533
1055,잠원동주민센터 개방화장실,37.51496195,127.013958
1056,제2수영장 체육공원 파크골프장앞 개방화장실,37.51304756,127.0767186
1057,잠실주경기장 남직문외곽 개방화장실,37.51481825,127.0720795
1058,백제고분로주유소 개방화장실,37.51104709,127.1110296
1059,올림픽파크 동부센트레빌 개방화장실,37.5102799,127.1275215
1060,오륜테니스장 개방화장실,37.51268674,127.1407808
1061,양천중앙도서관 개방화장실,37.51371242,126.8338229
1062,연의생활체육공원 개방화장실,37.51429004,126.8332414
1063,계남다목적체육관 개방화장실,37.51308778,126.8504966
1064,양천구청역 개방화장실,37.51269198,126.8660521
1065,계남공원B 11단지 옆 개방화장실,37.50957365,126.8561271
1066,계남근린공원 화장실,37.50962752,126.8559687
1067,갈산공원 교통안전교육장 개방화장실,37.50943119,126.8700347
1068,도림천역 개방화장실,37.51445037,126.8826401
1069,철공소공단 개방화장실,37.51391645,126.894504
1070,센터플러스빌딩 개방화장실,37.51206339,126.8968819
1071,철제상가 개방화장실,37.51517074,126.9019224
1072,유한양행 개방화장실,37.51277924,126.9340225
1073,노량진지구대 개방화장실,37.51114532,126.9333124
1074,노량진1동주민센터 개방화장실,37.51226355,126.9420072
1075,장성빌딩 개방화장실,37.50782938,126.9395586
1076,9호선노량진역 B1 좌 개방화장실,37.51357121,126.9408072
1077,대방종합사회복지관 개방화장실,37.51017399,126.9301079
1078,한강공원이촌6 개방화장실,37.51619016,126.9872407
1079,JS강남웨딩문화원 개방화장실,37.51440978,127.0193692
1080,잠원역 개방화장실,37.51280706,127.0109942
1081,잠실2동주민센터 개방화장실,37.51188419,127.0885587
1082,송파나루 놀이마당 개방화장실,37.50868649,127.0977388
1083,상현상사 개방화장실,37.51377294,127.0312004
1084,마샬빌딩 개방화장실,37.51281227,127.0351011
1085,도당근린공원 화장실,37.5164214,126.7910552
1086,새금성교회 개방화장실,37.51449626,126.8287538
1087,영등포역 지하상가 개방화장실,37.51678899,126.9064268
1088,영등포공원 화장실,37.51562217,126.9122785
1089,영등포본동주민센터 개방화장실,37.51466487,126.9093161
1090,한강공원이촌8 개방화장실,37.51560566,126.977038
1091,한강공원이촌9 개방화장실,37.5167796,126.9724995
1092,이촌한강공원 화장실,37.51683006,126.9724859
1093,노들역 9호선 개방화장실,37.51278023,126.9530643
1094,사육신역사관 개방화장실,37.51412626,126.9485662
1095,학동근린공원 화장실,37.51629708,127.0256724
1096,학동공원 개방화장실,37.51548538,127.0251869
1097,논현1문화센터 개방화장실,37.51149588,127.0285165
1098,헤리츠타워 개방화장실,37.51322144,127.0315033
1099,강남논현데이케어센터 개방화장실,37.51641848,127.0304278
1100,백영삼릉빌딩 개방화장실,37.51101493,127.0452289
1101,삼보주유소 개방화장실,37.51152234,127.0471701
1102,삼성2문화센터 개방화장실,37.51120206,127.0459484
1103,천해빌딩 개방화장실,37.507807,127.0545827
1104,향군회관A동 개방화장실,37.51661686,127.1012591
1105,롯데하이마트 월드타워점 개방화장실,37.51394038,127.1049339
1106,삼성1문화센터 개방화장실,37.51435063,127.0625935
1107,쌍용플래티넘 개방화장실,37.51238166,127.0520208
1108,올림픽공원-P1주차장 개방화장실,37.5144331,127.1254009
1109,올림픽공원-남2문 개방화장실,37.51499595,127.1222245
1110,한성백제박물관 개방화장실,37.51557154,127.1206148
1111,4번해마루축구장 개방화장실,37.51771261,126.8779113
1112,신목종합사회복지관 개방화장실,37.51693866,126.8761875
1113,영롱이인라인 개방화장실,37.51780942,126.8818453
1114,건강힐링문화관 개방화장실,37.51767506,126.8457999
1115,한일주유소 개방화장실,37.51695485,126.8897987
1116,문래동공영 개방화장실,37.51663235,126.8879531
1117,대륭빌딩 개방화장실,37.51662872,126.887926
1118,문래도서관 개방화장실,37.51685133,126.8908757
1119,세지 개방화장실,37.5174942,126.8884676
1120,모드니주유소 개방화장실,37.51475536,126.9008235
1121,신길역 1호선 개방화장실,37.5170487,126.9176102
1122,SK에너지 신길동주유소 개방화장실,37.515285,126.9169923
1123,매봉주유소 개방화장실,37.51308927,126.9183079
1124,신사역 개방화장실,37.51642787,127.0202792
1125,지에스칼텍스남서울주유소 개방화장실,37.5161479,127.0188538
1126,신사미타워 개방화장실,37.51685683,127.0197906
1127,잠실새내역 개방화장실,37.51161571,127.0860949
1128,잠실새내역 개찰구 밖 개방화장실,37.51156685,127.0863742
1129,장미상가 B 개방화장실,37.51782193,127.1018184
1130,대우유토피아 개방화장실,37.51539685,127.1074436
1131,동성빌딩 개방화장실,37.51451623,127.1087997
1132,몽촌토성역 개찰구 밖 개방화장실,37.5176204,127.1124149
1133,올림픽공원-제2체육관 펜싱 개방화장실,37.51694266,127.1259922
1134,올림픽공원-만남의광장 A2동 개방화장실,37.51674467,127.1291138
1135,올림픽공원역 개방화장실,37.5157262,127.1310621
1136,올림픽공원-장미 개방화장실,37.51404789,127.1275302
1137,방이역 개찰구 밖 개방화장실,37.50855628,127.1258378
1138,올림픽공원 지구촌 개방화장실,37.51689611,127.1214064
1139,올림픽프라자상가 개방화장실,37.51547498,127.1317257
1140,오륜동주민센터 개방화장실,37.51541626,127.1342604
1141,신월공원 개방화장실,37.51801921,126.8338179
1142,한빛종합사회복지관 개방화장실,37.51903448,126.8402374
1143,계남근린공원 D 개방화장실,37.51537826,126.8506006
1144,현승빌딩 개방화장실,37.51865811,126.8739506
1145,문래공원 개방화장실,37.51673519,126.893939
1146,문래역 개방화장실,37.51791803,126.8947484
1147,화일주유소 개방화장실,37.51325959,126.8965002
1148,견인차량보관소공영 개방화장실,37.51532408,126.8937872
1149,보라주유소 개방화장실,37.51355356,126.9227232
1150,대방역 개방화장실,37.51339761,126.9268462
1151,노량진근린공원 화장실,37.50976197,126.9281742
1152,샛강역 9호선 개방화장실,37.51662455,126.929059
1153,자매근린공원 개방화장실,37.51798081,126.9310101
1154,한강공원이촌7 개방화장실,37.515823,126.9836359
1155,금강아산병원 1층 개방화장실,37.5176356,126.9821231
1156,금강아산병원 지하층 개방화장실,37.51762477,126.9820009
1157,금강아산병원 2층 개방화장실,37.51761396,126.9819874
1158,금강아산병원 3층 개방화장실,37.51762477,126.9819693
1159,논현2문화센터 개방화장실,37.51727071,127.0371698
1160,청담평생학습관 개방화장실,37.51910187,127.0464238
1161,강남구청 삼성로별관 개방화장실,37.51590995,127.0521228
1162,GS칼텍스삼성로점 개방화장실,37.51185841,127.0535225
1163,서울선릉과정릉 화장실,37.50755972,127.05147
1164,삼성경로당 개방화장실,37.51652686,127.0653576
1165,만남의 광장 개방화장실,37.51826994,127.0844035
1166,향군타워B동 개방화장실,37.51631305,127.1004149
1167,잠실역 개찰구 밖 개방화장실,37.51357115,127.1005843
1168,장미상가 A 개방화장실,37.5173994,127.1007172
1169,에코(ECO)샤워부스,37.51808183,126.7734032
1170,남부순환셀프주유소 개방화장실,37.51959839,126.8388199
1171,진우에너지 신월점 개방화장실,37.52004601,126.8440575
1172,양천근린공원 책쉼터 개방화장실,37.51828323,126.8681144
1173,한사랑교회 개방화장실,37.51459108,126.8596602
1174,해누리타운 개방화장실,37.51590614,126.8639289
1175,양천구민체육센터 개방화장실,37.51639162,126.8645705
1176,양천문화회관 개방화장실,37.51629099,126.863254
1177,신정제7동주민센터 개방화장실,37.51438928,126.8596753
1178,신길역 개방화장실,37.51763518,126.9149728
1179,영등포공원 개방화장실,37.51575909,126.912224
1180,노량진119안전센터 개방화장실,37.51363899,126.9469196
1181,한강공원이촌10 개방화장실,37.51789279,126.9706191
1182,한강공원이촌11 개방화장실,37.51783693,126.970618
1183,한강공원이촌5 개방화장실,37.51894322,126.9933577
1184,서빙고역 개방화장실,37.51965202,126.9893747
1185,한강공원잠원8 개방화장실,37.51798081,127.0088446
1186,잠실실내체육관 매표소 앞 개방화장실,37.51571269,127.0767813
1187,잠실주경기장 개방화장실,37.51571049,127.0745756
1188,잠실보조경기장 개방화장실,37.51712192,127.0709053
1189,잠실실내체육관 개방화장실,37.51564064,127.0767315
1190,제1수영장 외부 개방화장실,37.51434953,127.0752789
1191,잠실실내체육관 나들목 앞 개방화장실,37.5157141,127.0745779
1192,제1수영장 개방화장실,37.5142756,127.0753592
1193,제2수영장 체육공원 풋살경기장앞 개방화장실,37.51358891,127.0755553
1194,올림픽공원-88호수 개방화장실,37.52020725,127.1257511
1195,해맞이역사도서관 개방화장실,37.51905784,126.8355915
1196,해맞이공영주차장 개방화장실,37.52044037,126.8345783
1197,시설녹지 신정3호 개방화장실,37.51872136,126.8537794
1198,목동뉴프라자 상가 개방화장실,37.51330581,126.8555578
1199,신월종합사회복지관 개방화장실,37.52003231,126.8473652
1200,나눔누리센터 개방화장실,37.51879791,126.8537566
1201,강서수도사업소 청사 개방화장실,37.51957256,126.8697411
1202,영등포소방서 개방화장실,37.51840627,126.90415
1203,노량진역 1호선 개방화장실,37.51408014,126.9423519
1204,한강공원여의도1 개방화장실,37.5192912,126.9416421
1205,강남보건소별관 개방화장실,37.51648345,127.0418886
1206,청담공원 개방화장실,37.52054805,127.0527029
1207,봉은사 해우소,37.5151792,127.057995
1208,올림픽공원-구립SOMA미술관 개방화장실,37.51692908,127.1182098
1209,올림픽공원-평화A2 개방화장실,37.51803339,127.1167207
1210,올림픽공원 평화A1 개방화장실,37.51865726,127.1163382
1211,올림픽파크리움 개방화장실,37.51547257,127.1150596
1212,방이119안전센터 개방화장실,37.51973846,127.1365396
1213,신월제7동주민센터 개방화장실,37.52187857,126.8347279
1214,오솔길공원 개방화장실,37.52126141,126.836684
1215,신트리공원 개방화장실,37.51460529,126.856484
1216,양천구 보건소 개방화장실,37.51762929,126.8658804
1217,양천생활안전체험교육관 개방화장실,37.51649951,126.863593
1218,양천구의회 개방화장실,37.51767939,126.866369
1219,우리은행영등포중앙지점 개방화장실,37.51988253,126.9035587
1220,홍익금융프라자 개방화장실,37.52000818,126.9029613
1221,영등포로타리 지하상가 개방화장실,37.51820119,126.9057101
1222,영등포전통시장 구동부상가 개방화장실,37.51986827,126.9082872
1223,삼보빌딩 개방화장실,37.516975,126.909259
1224,여의동 주민센터 개방화장실,37.51769092,126.9345871
1225,기독교TV멀티미디어센타 개방화장실,37.51294574,126.9369801
1226,행진빌딩 개방화장실,37.51896781,126.9332749
1227,용산가족공원 화장실,37.52013348,126.9841632
1228,용산공원야외광장 개방화장실,37.5211859,126.9845566
1229,서빙고소방서 개방화장실,37.5208228,126.9949865
1230,한강공원잠원7 개방화장실,37.52050063,127.0120756
1231,청담도로공원 화장실,37.5203338,127.0633383
1232,청담도로공원 개방화장실,37.52078005,127.0628591
1233,강동송파교육지원청 개방화장실,37.51447522,127.0888965
1234,한강공원잠실6 개방화장실,37.51772776,127.0815105
1235,한강공원잠실4 개방화장실,37.51800303,127.089584
1236,잠실3동주민센터 개방화장실,37.51324919,127.0943945
1237,방이2동주민센터 개방화장실,37.51642402,127.1113023
1238,한국체육대학교 본관 개방화장실,37.51988621,127.1309868
1239,한국체육대학교 과학관 개방화장실,37.51903338,127.129792
1240,한국체육대학교 승리관 개방화장실,37.52046987,127.1295275
1241,한국체육대학교 수영장 개방화장실,37.5193892,127.1298604
1242,한국체육대학교 학생회관 개방화장실,37.51985083,127.1320116
1243,은데미공원 공중화장실,37.52122578,126.8104218
1244,온수도시자연공원 지양산 유아숲체험원 개방화장실,37.52132272,126.8296986
1245,양지공원 개방화장실,37.522194,126.8309625
1246,양천근린공원 키지트 개방화장실,37.51828049,126.8680861
1247,억새2축구장 개방화장실,37.52038479,126.8821512
1248,의성기계담장 개방화장실,37.52056942,126.8866757
1249,오목교 개방화장실,37.52318479,126.8809432
1250,SK신목동셀프주유소 개방화장실,37.51957491,126.87106
1251,샛강생태공원 화장실,37.52151415,126.916448
1252,한강공원여의도21 개방화장실,37.52148721,126.9165635
1253,신길환승 5호선 공영 개방화장실,37.51763827,126.9142489
1254,백영신사빌딩 개방화장실,37.52227377,127.0348782
1255,보전빌딩 개방화장실,37.51928258,127.0344243
1256,강남구청 제3별관 개방화장실,37.51796637,127.0470385
1257,재너머경로당 개방화장실,37.52062352,127.044461
1258,강남구보훈회관 개방화장실,37.51632525,127.0501865
1259,한강공원잠실9 개방화장실,37.51868806,127.0749666
1260,한강공원잠실7 개방화장실,37.51787893,127.0791635
1261,장수공원 개방화장실,37.52257254,126.8497107
1262,한강공원여의도22 개방화장실,37.51882294,126.9218332
1263,한강공원여의도9 개방화장실,37.51882577,126.9220232
1264,여의도우체국 개방화장실,37.52232533,126.9263318
1265,한강공원여의도2 개방화장실,37.52171034,126.9415429
1266,한강공원여의도3 개방화장실,37.52336546,126.9397078
1267,덕산빌딩 개방화장실,37.5228826,127.0205841
1268,한강공원잠실5 개방화장실,37.5182366,127.0844012
1269,신정주유소 개방화장실,37.52313048,126.8520241
1270,타이거오일 신정주유소 개방화장실,37.51685199,126.8546834
1271,신정네거리역 개방화장실,37.52006097,126.8529091
1272,양천공원 개방화장실,37.51807894,126.8683274
1273,영신상가 개방화장실,37.51988498,126.906613
1274,조광시장 개방화장실,37.52252939,126.901044
1275,영등포동제1공영 개방화장실,37.52082839,126.9101774
1276,영등포동주민센터 개방화장실,37.52033861,126.9106576
1277,여의도공원 2호 개나리 개방화장실,37.52477777,126.9190165
1278,한강공원잠원6 개방화장실,37.52431141,127.015918
1279,도산공원 개방화장실,37.52414747,127.0361913
1280,경원주유소 개방화장실,37.52325869,127.0427385
1281,배강빌딩 개방화장실,37.5235015,127.0388517
1282,압구정노인복지센터 개방화장실,37.52353417,127.0381548
1283,한강공원잠실10 개방화장실,37.51885321,127.0745572
1284,한강공원잠실2 개방화장실,37.52002661,127.0954301
1285,한강공원잠실3 개방화장실,37.519583,127.093571
1286,한강고수부지공원 화장실,37.52255068,127.0993633
1287,시그마타워 개방화장실,37.5145074,127.1025491
1288,올림픽공원-토성 개방화장실,37.52109609,127.1210083
1289,잠실벨솔레오피스텔 개방화장실,37.51648156,127.1114325
1290,송파구여성축구장 개방화장실,37.52444332,127.1183348
1291,올림픽공원-북2문 개방화장실,37.52269005,127.126934
1292,GS칼텍스 신월주유소 개방화장실,37.52453424,127.134408
1293,한국체육대학교 실내빙상장 개방화장실,37.52141441,127.1325099
1294,무중력지대 양천 개방화장실,37.52458581,126.8773763
1295,양평역 개방화장실,37.52538824,126.8860168
1296,우리은행양평빌딩 개방화장실,37.52351585,126.8840468
1297,삼환상가제중한의원 개방화장실,37.52287066,126.8877085
1298,여의도 119안전센터 개방화장실,37.51722214,126.9279454
1299,미성상가 개방화장실,37.52483163,127.0196377
1300,원앙빌딩 한국마사회강남지점 개방화장실,37.52508612,127.051301
1301,청담역 개방화장실,37.51913648,127.0520221
1302,삼익쇼핑 개방화장실,37.52243787,127.057607
1303,극동스포츠빌딩 개방화장실,37.52555931,127.0260285
1304,새서울석유 새서울주유소 개방화장실,37.5258367,127.0265445
1305,압구정1동경로당 개방화장실,37.5239594,127.0322442
1306,청담경로당 개방화장실,37.52517547,127.0442374
1307,금하빌딩 개방화장실,37.51765123,127.0416675
1308,강남구청 차량지원실 개방화장실,37.51796637,127.0470385
1309,한국체육대학교 필승관 개방화장실,37.52075703,127.1313877
1310,영송빌딩 개방화장실,37.52198602,126.8584925
1311,신신코아빌딩 개방화장실,37.52225028,126.8609897
1312,개울건강도서관 개방화장실,37.525977,126.8566149
1313,교육시설공제회관 구-인켈 개방화장실,37.52631917,126.9176961
1314,여의도공원 7호 은방울 개방화장실,37.52423128,126.9209176
1315,여의도공원 화장실,37.52423105,126.9209158
1316,용산가족공원 화장실2,37.5223247,126.9840677
1317,이촌역 개방화장실,37.52226451,126.9747192
1318,국립중앙박물관 화장실,37.5249511,126.9782479
1319,이촌로 개방화장실,37.52304471,126.961204
1320,용산세무서 개방화장실,37.52314706,126.9691396
1321,한강공원이촌14 개방화장실,37.52174606,126.9602669
1322,청소년수련원 샤워실 개방화장실,37.52125147,126.9733361
1323,한강공원이촌13 개방화장실,37.52070997,126.963247
1324,한강공원이촌12 개방화장실,37.51983938,126.9655132
1325,이촌역 경의중앙선 개방화장실,37.52233186,126.973726
1326,이촌1동주민센터 개방화장실,37.52132804,126.9732399
1327,한강공원잠실1 개방화장실,37.52255789,127.0993633
1328,우성상가 개방화장실,37.52265453,126.8335848
1329,아동어린이공원 개방화장실,37.52302567,126.8335308
1330,신월야구공원 개방화장실,37.52648459,126.8322425
1331,신양주유소 개방화장실,37.52151968,126.8338757
1332,오목공원 개방화장실,37.52799536,126.8732697
1333,양평동2가-1 개방화장실,37.52441401,126.8848328
1334,영등포시장역 개방화장실,37.52272361,126.9049488
1335,9호선국회의사당역 내부 개방화장실,37.52806003,126.9178662
1336,2호매점 개방화장실,37.52676973,126.9335146
1337,한강공원여의도4 개방화장실,37.52493207,126.9375289
1338,여의나루역 개방화장실,37.5270802,126.9328457
1339,청소년수련원 지하1층 개방화장실,37.52138482,126.9733112
1340,청소년수련원 지하2층 개방화장실,37.52135328,126.9732999
1341,압구정빌딩 개방화장실,37.52403329,127.0287091
1342,한국국제예술원 개방화장실,37.52785236,127.0362791
1343,압구정로데오역 분당선 개방화장실,37.52710136,127.0404679
1344,한양타운 개방화장실,37.52559526,127.0393732
1345,청수경로당 개방화장실,37.52742041,127.0496736
1346,강남구청 본관동 개방화장실,37.51732021,127.0473774
1347,잠실세무서 개방화장실,37.52639725,127.1141069
1348,신월2동주민센터 개방화장실,37.52499138,126.8445721
1349,안양천 영학정앞 개방화장실,37.52709813,126.8794504
1350,GS칼텍스 직영 한양점 개방화장실,37.52548679,126.9081083
1351,성실통운 개방화장실,37.52652118,126.8371386
1352,지우빌딩 개방화장실,37.52154528,126.8393553
1353,GS칼텍스 국회대로주유소 개방화장실,37.52799475,126.9160086
1354,9호선국회의사당역 외부 개방화장실,37.52806273,126.9178673
1355,한강공원여의도6 개방화장실,37.52761272,126.9345049
1356,한강공원여의도5 개방화장실,37.52513302,126.9375796
1357,이촌동헬스장 개방화장실,37.52628148,126.9546578
1358,한석주유소,37.52147015,126.9653711
1359,한강공원이촌15 개방화장실,37.52830878,126.952472
1360,대동석유 압구정주유소 개방화장실,37.52534471,127.03378
1361,한강공원뚝섬2 개방화장실,37.52727723,127.0844442
1362,성내3동주민센터 개방화장실,37.52603885,127.1328676
1363,둔촌역재래시장 개방화장실,37.52798588,127.1352785
1364,둔촌동역 개방화장실,37.52813241,127.1363513
1365,서서울호수공원 정문 개방화장실,37.52886189,126.8313004
1366,SK에너지 경인주유소 개방화장실,37.5281567,126.8538243
1367,신정종합사회복지관 개방화장실,37.52729938,126.8556395
1368,하나biz타워 개방화장실,37.52206483,126.8931758
1369,당중초교 뒤 개방화장실,37.52669368,126.8906622
1370,송파어린이영어도서관 개방화장실,37.52252415,127.1019402
1371,잠실나루역 개찰구 밖 개방화장실,37.5205033,127.1039035
1372,롯데캐슬프라자 개방화장실,37.51442618,127.1006103
1373,국민연금본부회관 개방화장실,37.51570357,127.1008835
1374,송파세무서 개방화장실,37.52661512,127.1133425
1375,소나무언덕1호작은도서관 개방화장실,37.52732413,127.1180271
1376,잠실4동주민센터 개방화장실,37.5201605,127.1122309
1377,아산병원 동관 개방화장실,37.52675858,127.1083276
1378,강동소방서 개방화장실,37.52926581,127.1250128
1379,몽촌역사관 개방화장실,37.52389839,127.1243047
1380,덕산어린이공원 화장실,37.52910888,126.7918389
1381,오정대공원 화장실,37.52963991,126.7946115
1382,현대드림타워 개방화장실,37.52747545,126.8715691
1383,목동역 개방화장실,37.52619289,126.8647225
1384,현대41타워 개방화장실,37.52815119,126.8757731
1385,오목교역 개방화장실,37.52444762,126.8753403
1386,목동테니스장 개방화장실,37.52784155,126.8777896
1387,영등포침례교회 개방화장실,37.52209577,126.9040265
1388,당산공원 화장실,37.52525974,126.8951396
1389,동양웨딩홀 개방화장실,37.52951246,126.8951292
1390,태창빌딩 개방화장실,37.52172974,126.8952803
1391,영등포구청역 개방화장실,37.5244157,126.8943444
1392,목동빙상장 개방화장실,37.5302722,126.8792982
1393,우신빌딩 개방화장실,37.52290624,126.8835093
1394,신용산역 개방화장실,37.52984323,126.9688156
1395,한강로동 주민센터 개방화장실,37.5281314,126.9691014
1396,용산역 개방화장실,37.53006916,126.9648195
1397,용산우체국 개방화장실,37.52998216,126.9695147
1398,한강공원이촌3 개방화장실,37.5285848,127.007598
1399,한남역 개방화장실,37.52935324,127.0090779
1400,정겨운마을마당 개방화장실,37.5303553,127.0070325
1401,한강공원잠원5 개방화장실,37.52624289,127.0178326
1402,보광시장 개방화장실,37.52718759,127.000267
1403,한강공원잠원2 개방화장실,37.53122182,127.042536
1404,한강공원뚝섬8 개방화장실,37.5287193,127.0729198
1405,한강공원뚝섬13 개방화장실,37.53025567,127.0665507
1406,뚝섬한강공원 화장실5,37.53013349,127.0690667
1407,한강공원뚝섬11 개방화장실,37.52987194,127.0663648
1408,한강공원뚝섬10 개방화장실,37.53009021,127.0691232
1409,한강공원뚝섬1 개방화장실,37.52860903,127.0879879
1410,장호셀프주유소 개방화장실,37.53127938,127.0858301
1411,금모래공원 개방화장실,37.53021132,127.0825661
1412,한강공원뚝섬3 개방화장실,37.52715465,127.0806338
1413,뚝섬한강공원 화장실2,37.52780711,127.0777531
1414,자양2동 주민센터 개방화장실,37.52880086,127.0843882
1415,뚝섬한강공원 화장실1,37.52717447,127.080644
1416,뚝섬 한강공원 화장실9,37.5300947,127.0675869
1417,한강공원뚝섬12 개방화장실,37.53012595,127.0665031
1418,한강공원뚝섬9 개방화장실,37.52906216,127.0721486
1419,화곡제1동 주민센터 개방화장실,37.53047811,126.8415842
1420,신화곡주유소 개방화장실,37.52725605,126.8428705
1421,한국소방안전협회 개방화장실,37.53158694,126.9062861
1422,당산2동공영 개방화장실,37.52823638,126.9077701
1423,두레교회 개방화장실,37.52653315,126.9096728
1424,여의도공원 6호 봉선화호장실 개방화장실,37.52773067,126.9262672
1425,마포대교 개방화장실,37.53135612,126.9324527
1426,한강공원여의도7 개방화장실,37.52748753,126.9346023
1427,한강공원여의도11 개방화장실,37.52870481,126.9314595
1428,한강공원여의도10 개방화장실,37.52881472,126.9314538
1429,한강공원여의도8 개방화장실,37.52729659,126.9347303
1430,철길담장옆 개방화장실,37.53175604,126.968782
1431,청소년수련원 2층 개방화장실,37.52132804,126.9732399
1432,한강공원잠원4 개방화장실,37.52758229,127.0202573
1433,한강공원잠원3 개방화장실,37.52885981,127.0208075
1434,한강공원잠원1 개방화장실,37.52882525,127.0513556
1435,뚝섬유원지역 개방화장실,37.53158005,127.0667012
1436,뚝섬한강공원 화장실7,37.53164336,127.0629813
1437,한강공원뚝섬14 개방화장실,37.5314017,127.0633386
1438,뚝섬한강공원 화장실6,37.53014218,127.0664827
1439,한강공원광나루지구 화장실,37.52698519,127.1058402
1440,풍납종합사회복지관 개방화장실,37.52778503,127.1138533
1441,아산병원 서관 개방화장실,37.52589971,127.1075809
1442,올림픽공원 피크닉장 개방화장실,37.52441759,127.1232298
1443,개나리셀프주유소 개방화장실,37.52828399,126.8329489
1444,신월보건지소 개방화장실,37.53130158,126.8317746
1445,현대오일뱅크 직영여의도현대주유소 개방화장실,37.53072056,126.9203115
1446,한강공원여의도20 개방화장실,37.52561453,126.9138257
1447,용산구종합행정타운 개방화장실,37.53248147,126.9903289
1448,동도상가 개방화장실,37.5282411,127.0378314
1449,한강공원뚝섬15 개방화장실,37.53228166,127.0605256
1450,한강공원광나루12 개방화장실,37.52697617,127.1058447
1451,안말공영주차장 개방화장실,37.53125355,127.1298991
1452,한양주유소 개방화장실,37.52886934,127.0341029
1453,남부골목시장 개방화장실,37.53315935,126.8600146
1454,GS칼텍스 경인고속주유소 개방화장실,37.52962356,126.8597949
1455,화곡제2동 주민센터 개방화장실,37.53186243,126.8544823
1456,뉴신정주유소 개방화장실,37.53157963,126.8560442
1457,양정주유소 개방화장실,37.52805602,126.8525631
1458,양천구주유소 개방화장실,37.53027175,126.8655365
1459,롯데리아 목동사거리점 개방화장실,37.53256215,126.8640072
1460,한강공원여의도14 개방화장실,37.53064187,126.9297788
1461,이태원1 공중화장실,37.53431939,126.9888669
1462,이태원1 개방화장실,37.53431667,126.9886655
1463,이태원1동주민센터 개방화장실,37.5325106,126.9950536
1464,국제아케이트 개방화장실,37.53401318,126.9903378
1465,이태원3 공중화장실,37.53416288,126.9922272
1466,이태원지구대 개방화장실,37.53429455,126.9944063
1467,압구정역 개방화장실,37.52642551,127.0284611
1468,성내도서관 개방화장실,37.53292919,127.1333233
1469,둔촌2동주민센터 개방화장실,37.53334443,127.1419318
1470,성내하니공원 화장실,37.52947331,127.1264432
1471,강동구청역 개방화장실,37.53046004,127.1202857
1472,진양주유소 개방화장실,37.52701328,127.1180267
1473,강동구청 서관 개방화장실,37.53045297,127.1236345
1474,곰달래지구대 개방화장실,37.53288909,126.8631196
1475,목동공영주차장 개방화장실,37.52693474,126.8782685
1476,안양천 목동인라인스케이트장 앞 개방화장실,37.53071888,126.8790803
1477,목동축구장 개방화장실,37.53121076,126.8825901
1478,여의도공원 8호 개방화장실,37.52595586,126.9237168
1479,여의도공원 3호 개방화장실,37.52589705,126.9209898
1480,한강공원여의도17 개방화장실,37.53311989,126.9229746
1481,한강공원여의도12 개방화장실,37.52708561,126.9328638
1482,순천향대학교서울병원 본관1층 개방화장실,37.53360623,127.0046795
1483,한남동주민센터 개방화장실,37.53482447,127.0006698
1484,순천향대학교서울병원 별관1층 개방화장실,37.53398466,127.0044668
1485,순천향대학교서울병원 모자1층 개방화장실,37.53383689,127.0043989
1486,순천향대학교서울병원 모자2층 개방화장실,37.53416126,127.004331
1487,순천향대학교서울병원 본관2층 개방화장실,37.53372427,127.0043932
1488,순천향대학교서울병원 별관2층 개방화장실,37.53415675,127.0042745
1489,금강쇼핑센터 개방화장실,37.5304238,127.029904
1490,중산빌딩 개방화장실,37.52709033,127.0289524
1491,수현민물장어 개방화장실,37.53288683,127.0692729
1492,뚝섬한강공원 화장실4,37.52835735,127.0739614
1493,자연학습장 개방화장실,37.52836456,127.0739569
1494,서울창의마을풍납캠프 개방화장실,37.53227272,127.1131247
1495,성광교회 개방화장실,37.52939182,127.1163164
1496,풍납2동 주민센터 개방화장실,37.5292203,127.1157324
1497,일자산약수터 화장실,37.52897814,127.1492772
1498,일자산잔디광장옆 화장실,37.53120405,127.1503541
1499,일자산약수터 개방화장실,37.5289457,127.1492816
1500,일자산 잔디광장 옆 개방화장실,37.53119687,127.1503315
1501,일자산1체육관 개방화장실,37.53290391,127.151317
1502,일자산2체육관 개방화장실,37.52956508,127.1496856
1503,일자산일체육관 화장실,37.53293634,127.151317
1504,일자산 피크닉장 개방화장실,37.53383517,127.1516051
1505,여울공영주차장 개방화장실,37.53504584,126.824154
1506,신월청소년문화센터 개방화장실,37.53516131,126.8254605
1507,서울삼일교회 개방화장실,37.53316045,126.8280956
