name,address,disabled_man,disabled_woman,opentime,latitude,longitude,diaper,error_count
남산예술센터 개방화장실,서울 중구 예장동 8-19,0,0,:~:,37.5589058,126.9883369,0,0
회현119안전센터 1층 개방화장실,서울 중구 회현동2가 33-1,0,0,:~:,37.55820963,126.9833629,0,0
"을지지구대 남1층, 여1층 개방화장실",서울 중구 충무로5가 20-43,0,0,:~:,37.56306267,127.0001471,0,0
장충체육관 개방화장실,서울 중구 장충동2가 200-102,0,0,:~:,37.5582034,127.006802,0,0
응봉공원 남측 개방화장실,서울 성동구 금호동1가 101,0,0,:~:,37.55547874,127.0219534,0,0
신세계오피스텔 개방화장실,서울 성동구 금호동1가 481-5,0,0,:~:,37.55447974,127.0208202,0,0
성동구립 금호도서관 개방화장실,서울 성동구 금호동1가 688,0,0,:~:,37.55404917,127.0248931,0,0
한주빌딩 대봉갈비 개방화장실,서울 광진구 능동 223-39,0,0,:~:,37.55571081,127.0808174,0,0
신의주부대찌개 개방화장실,서울 광진구 능동 235-1,0,0,:~:,37.55542744,127.0814825,0,0
비전빌딩 개방화장실,서울 광진구 군자동 1-11,0,0,:~:,37.55454251,127.0776914,0,0
군자역 개방화장실,서울 광진구 능동 275-5,0,0,:~:,37.55741285,127.0794045,0,0
별장진입로 개방화장실,서울 강동구 고덕동 산 98-1,0,0,:~:,37.56273987,127.146782,0,0
샘터근린공원 게이트볼장 개방화장실,서울 강동구 고덕동 288,0,0,:~:,37.56176763,127.1573287,0,0
원당 개방화장실,서울 강서구 등촌동 690-5,0,0,:~:,37.55977735,126.84201,0,0
등빛도서관 개방화장실,서울 강서구 등촌동 690-1,0,0,:~:,37.56242675,126.8423665,0,0
가양지구대 개방화장실,서울 강서구 등촌동 706-1,0,0,:~:,37.55924193,126.8501283,0,0
등촌제3동 주민센터 개방화장실,서울 강서구 등촌동 705-4,0,0,:~:,37.55892006,126.8478518,0,0
VIP오피스텔 개방화장실,서울 강서구 화곡동 1107,0,0,:~:,37.55480247,126.8542442,0,0
올림픽체육센터 개방화장실,서울 강서구 등촌동 707-3,0,0,:~:,37.55968756,126.8505529,0,0
노블리움오피스텔 개방화장실,서울 강서구 등촌동 628,0,0,:~:,37.56050109,126.8555675,0,0
황금내 개방화장실,서울 강서구 가양동 1485-5,0,0,:~:,37.56177266,126.8641398,0,0
비둘기 개방화장실,서울 강서구 가양동 1489-1,0,0,:~:,37.55949356,126.8629442,0,0
한강공원난지3 개방화장실,서울 마포구 상암동 482-431,0,0,:~:,37.56310832,126.8848423,0,0
난지한강공원 화장실2,서울 마포구 상암동 482-431,0,0,:~:,37.56313894,126.8848275,0,0
한강공원난지4 개방화장실,서울 마포구 상암동 482-431,0,0,:~:,37.56313443,126.884823,0,0
망원동주유소 개방화장실,서울 마포구 망원동 481-3,0,0,:~:,37.55878345,126.9072526,0,0
SK에너지 퇴계로주유소 개방화장실,서울 중구 필동2가 47-4,0,0,:~:,37.56170123,126.9971252,0,0
오발탄 개방화장실,서울 중구 필동2가 13-18,0,0,:~:,37.56171556,126.9946985,0,0
긴고랑어린이공원 개방화장실,서울 광진구 중곡동 68-20,0,0,:~:,37.55886499,127.0910159,0,0
해오름공원 개방화장실,서울 광진구 중곡동 100-16,0,0,:~:,37.55674048,127.0921156,0,0
긴고랑어린이공원 화장실,서울 광진구 중곡동 68-20,0,0,:~:,37.5588641,127.090991,0,0
신성종합시장 개방화장실,서울 광진구 중곡동 79-13,0,0,:~:,37.55799116,127.0884582,0,0
중곡4동 주민센터 개방화장실,서울 광진구 중곡동 62-24,0,0,:~:,37.5590815,127.0894747,0,0
용마도시자연공원 긴고랑지구 개방화장실,서울 광진구 중곡동 143-146,0,0,:~:,37.56258205,127.0961228,0,0
샘터근린공원 족구장 개방화장실,서울 강동구 고덕동 287,0,0,:~:,37.56282725,127.1579705,0,0
샘터근린공원 약수터 개방화장실,서울 강동구 고덕동 287,0,0,:~:,37.56089402,127.1604111,0,0
원스타일,서울 강서구 염창동 287-1,0,0,:~:,37.55598257,126.8694706,0,0
윤영빌딩 개방화장실,서울 강서구 등촌동 656,0,0,:~:,37.55725503,126.8535592,0,0
한강공원난지7 개방화장실,서울 마포구 상암동 482-178,0,0,:~:,37.5647646,126.8796693,0,0
난지한강공원 화장실3,서울 마포구 상암동 482-429,0,0,:~:,37.56444857,126.8825708,0,0
한강공원난지6 개방화장실,서울 마포구 상암동 482-166,0,0,:~:,37.56480258,126.8798017,0,0
한강공원난지5 개방화장실,서울 마포구 상암동 482-429,0,0,:~:,37.56447379,126.8825662,0,0
홍제천열린 개방화장실,서울 마포구 성산동 342,0,0,:~:,37.56282846,126.9000581,0,0
평화5 모험놀이터 개방화장실,서울 마포구 성산동 390-1,0,0,:~:,37.56216667,126.8963862,0,0
평화-1 연못 개방화장실,서울 마포구 성산동 390-1,0,0,:~:,37.56330609,126.8980699,0,0
평화-3 별자리휴게소 개방화장실,서울 마포구 상암동 1535,0,0,:~:,37.56422372,126.8924501,0,0
성미산이동 개방화장실,서울 마포구 성산동 산 11-1,0,0,:~:,37.56231775,126.9103506,0,0
진영제2빌딩 개방화장실,서울 마포구 성산동 209-1,0,0,:~:,37.56087408,126.916103,0,0
중앙에너비스직영 동교지점셀프주유소 개방화장실,서울 서대문구 창천동 512-3,0,0,:~:,37.55978832,126.9268631,0,0
삼창빌딩 개방화장실,서울 서대문구 충정로3가 63-1,0,0,:~:,37.56051052,126.9625778,0,0
북아현동주민센터 개방화장실,서울 서대문구 북아현동 129-37,0,0,:~:,37.55946708,126.9570258,0,0
중부경찰서 민원실 개방화장실,서울 중구 저동2가 62-1,0,0,:~:,37.56349469,126.9896311,0,0
남산예장 주차장 개방화장실,서울 중구 예장동 4-1,0,0,:~:,37.55982126,126.9888167,0,0
삼성생명 장안동빌딩 개방화장실,서울 동대문구 장안동 416-8,0,0,:~:,37.56196698,127.0637357,0,0
맑은수병원 개방화장실,서울 동대문구 장안동 431-6,0,0,:~:,37.56383917,127.0655245,0,0
장안빌딩 개방화장실,서울 동대문구 장안동 464-1,0,0,:~:,37.562049,127.0653294,0,0
서울특별시 새마을회관 개방화장실,서울 동대문구 장안동 415-9,0,0,:~:,37.56215159,127.0622192,0,0
용헌빌딩 개방화장실,서울 동대문구 장안동 415-7,0,0,:~:,37.56209364,127.0627579,0,0
장한평역 개방화장실,서울 동대문구 장안동 416-6,0,0,:~:,37.56199108,127.0641455,0,0
군자동주유소 개방화장실,서울 성동구 용답동 236-1,0,0,:~:,37.56053005,127.0682799,0,0
동대문소방서 개방화장실,서울 동대문구 장안동 434,0,0,:~:,37.56403767,127.0666305,0,0
SK스피드주유소 개방화장실,서울 동대문구 장안동 466-8,0,0,:~:,37.56116009,127.0694077,0,0
금관빌딩 개방화장실,서울 성동구 용답동 5-3,0,0,:~:,37.56399639,127.0558903,0,0
중곡제일시장 개방화장실,서울 광진구 중곡동 229-5,0,0,:~:,37.56390955,127.0812993,0,0
심마니유황오리 개방화장실,서울 광진구 중곡동 150-175,0,0,:~:,37.56087849,127.0852846,0,0
중곡2동 주민센터 개방화장실,서울 광진구 중곡동 47-33,0,0,:~:,37.56025138,127.0814719,0,0
동인상운 개방화장실,서울 광진구 중곡동 245-6,0,0,:~:,37.56195866,127.0789781,0,0
방화주유소 개방화장실,서울 강서구 방화동 609-59,0,0,:~:,37.56563014,126.8124101,0,0
공항시장역 9호선 개방화장실,서울 강서구 공항동 산 20-2,0,0,:~:,37.56355477,126.8104776,0,0
서울식물원 화장실,서울 강서구 마곡동 812,0,0,:~:,37.56541069,126.8330698,0,0
방화제2 개방화장실,서울 강서구 방화동 612-52,0,0,:~:,37.56366674,126.8083992,0,0
남측 자전거 개방화장실,서울 마포구 성산동 390-1,0,0,:~:,37.56578392,126.8961129,0,0
적암빌딩 개방화장실,서울 마포구 노고산동 40-1,0,0,:~:,37.555734,126.9399274,0,0
창천교회 개방화장실,서울 서대문구 창천동 47-2,0,0,:~:,37.55916582,126.93803,0,0
신촌역 개방화장실,서울 마포구 노고산동 31-11,0,0,:~:,37.55544008,126.9361204,0,0
효성홍익인간오피스텔 개방화장실,서울 마포구 동교동 155-27,0,0,:~:,37.55838887,126.9250989,0,0
홍대입구역 경의선 개방화장실,서울 마포구 동교동 190-1,0,0,:~:,37.55791751,126.9263183,0,0
홍대입구역 개방화장실,서울 마포구 동교동 165,0,0,:~:,37.55688148,126.9236608,0,0
마포시엠주유소 화장실,서울 마포구 성산동 228-7,0,0,:~:,37.55977473,126.9171931,0,0
서울시청 서소문제2청사 개방화장실,서울 중구 서소문동 143,0,0,:~:,37.56321053,126.9751898,0,0
서울시청 서소문별관 개방화장실,서울 중구 서소문동 37,0,0,:~:,37.56447921,126.9755607,0,0
배재어린이공원 1층 개방화장실,서울 중구 정동 34-31,0,0,:~:,37.56417215,126.9722772,0,0
서소문역사공원 개방화장실,서울 중구 의주로2가 16-4,0,0,:~:,37.56151875,126.9688114,0,0
YWCA 개방화장실,서울 중구 명동1가 1-3,0,0,:~:,37.56425478,126.9861493,0,0
CT센타 타워빌딩 개방화장실,서울 중구 저동2가 24-1,0,0,:~:,37.56437323,126.9903474,0,0
답십리현대시장 개방화장실,서울 동대문구 답십리동 952-2,0,0,:~:,37.56575281,127.0606104,0,0
순복음성동교회 개방화장실,서울 성동구 용답동 1-4,0,0,:~:,37.56470688,127.0548098,0,0
롯데리아 답십리점 개방화장실,서울 성동구 용답동 62-2,0,0,:~:,37.5652775,127.0541832,0,0
용답역 개방화장실,서울 성동구 용답동 127,0,0,:~:,37.56199852,127.0507106,0,0
한양대학교병원 개방화장실,서울 성동구 사근동 110,0,0,:~:,37.55968107,127.0441944,0,0
마장어린이공원 공중화장실,서울 성동구 마장동 780-1,0,0,:~:,37.56610188,127.0457512,0,0
한양대역 개방화장실,서울 성동구 행당동 산 17,0,0,:~:,37.55580339,127.0436116,0,0
성동노인종합복지관 개방화장실,서울 성동구 마장동 798-1,0,0,:~:,37.56486008,127.041481,0,0
동부수도사업소 개방화장실,서울 성동구 행당동 142-1,0,0,:~:,37.55928308,127.035416,0,0
용마주유소 개방화장실,서울 광진구 중곡동 58-17,0,0,:~:,37.55972784,127.0878411,0,0
강일동주민센터 개방화장실,서울 강동구 강일동 678,0,0,:~:,37.56504202,127.1739063,0,0
강일지구대 개방화장실,서울 강동구 강일동 678-3,0,0,:~:,37.56486644,127.1732132,0,0
강서우체국 개방화장실,서울 강서구 등촌동 681,0,0,:~:,37.56529796,126.8408257,0,0
등촌9종합사회복지관 개방화장실,서울 강서구 등촌동 704,0,0,:~:,37.56188595,126.8498083,0,0
마곡나루역 9호선 개방화장실,서울 강서구 마곡동 760-3,0,0,:~:,37.56674826,126.8271537,0,0
무지개 개방화장실,서울 강서구 가양동 1478-1,0,0,:~:,37.56506611,126.8516696,0,0
동대문역사문화공원역 개방화장실,서울 중구 광희동1가 235-6,0,0,:~:,37.56456809,127.0059038,0,0
통일주유소 1층 개방화장실,서울 중구 장충동2가 186-69,0,0,:~:,37.56073355,127.003254,0,0
"월드컵공원 청사 1,2층 개방화장실",서울 마포구 성산동 390-1,0,0,:~:,37.56352355,126.8984465,0,0
충현동주민센터 개방화장실,서울 서대문구 북아현동 1-90,0,0,:~:,37.56480101,126.9547024,0,0
다산어린이공원 1층 개방화장실,서울 중구 신당동 123-1,0,0,:~:,37.5637234,127.0188251,0,0
중부소방서 2층 개방화장실,서울 중구 무학동 43,0,0,:~:,37.56476365,127.0154105,0,0
어울림도서관 개방화장실,서울 중구 신당동 52-164,0,0,:~:,37.56171597,127.0189117,0,0
무학봉체육관 개방화장실,서울 중구 신당동 산 12-75,0,0,:~:,37.5622303,127.024579,0,0
동산공영주차장 개방화장실,서울 중구 신당동 333-260,0,0,:~:,37.55638703,127.0158049,0,0
행당119안전센터 개방화장실,서울 성동구 도선동 35,0,0,:~:,37.56202931,127.0354581,0,0
왕십리문화공원 개방화장실,서울 성동구 도선동 35-2,0,0,:~:,37.56181677,127.0351411,0,0
소월문화광장 개방화장실,서울 성동구 행당동 143-7,0,0,:~:,37.55882528,127.0357508,0,0
성동경찰서 개방화장실,서울 성동구 행당동 192-8,0,0,:~:,37.56175874,127.0363589,0,0
성동구립도서관 개방화장실,서울 성동구 행당동 142-4,0,0,:~:,37.5591715,127.0349406,0,0
왕십리역 5호선 개방화장실,서울 성동구 행당동 192-3,0,0,:~:,37.5618333,127.0370516,0,0
행당1동주민센터 개방화장실,서울 성동구 행당동 139,0,0,:~:,37.55850441,127.0361309,0,0
장안1 개방화장실,서울 동대문구 장안동 449,0,0,:~:,37.56371594,127.068328,0,0
정안빌딩 개방화장실,서울 동대문구 장안동 435-5,0,0,:~:,37.56469874,127.067085,0,0
장안1제방 개방화장실,서울 동대문구 장안동 481-5,0,0,:~:,37.56474009,127.0733183,0,0
가양4종합사회복지관 개방화장실,서울 강서구 가양동 1478,0,0,:~:,37.56472156,126.8520913,0,0
가양5종합사회복지관 개방화장실,서울 강서구 가양동 1481,0,0,:~:,37.56422688,126.8535139,0,0
등촌7종합사회복지관 개방화장실,서울 강서구 등촌동 707,0,0,:~:,37.5602563,126.8507227,0,0
가양제3동 주민센터 개방화장실,서울 강서구 가양동 1488-1,0,0,:~:,37.56105854,126.8605872,0,0
삼보셀프주유소 개방화장실,서울 서대문구 연희동 194-32,0,0,:~:,37.56501956,126.9299186,0,0
행촌제2주유소 개방화장실,서울 서대문구 대신동 16-7,0,0,:~:,37.56101105,126.9415484,0,0
서대문역 개방화장실,서울 서대문구 충정로2가 138,0,0,:~:,37.56542473,126.9661114,0,0
상수도사업본부 개방화장실,서울 서대문구 합동 27-1,0,0,:~:,37.56190381,126.9667332,0,0
공중화장실 광희동주민센터,서울 중구 광희동1가 252,0,0,:~:,37.5644564,127.0050527,0,0
다솜어린이공원 개방화장실,서울 마포구 성산동 113-2,0,0,:~:,37.56251073,126.9154674,0,0
느티나무공원 개방화장실,서울 마포구 연남동 563-5,0,0,:~:,37.55963166,126.9187687,0,0
연남동 주민센터 개방화장실,서울 마포구 연남동 250-9,0,0,:~:,37.56448839,126.9219734,0,0
청구역 개방화장실,서울 중구 신당동 295-2,0,0,:~:,37.56028409,127.0137945,0,0
약수주유소 1층 개방화장실,서울 중구 신당동 336-5,0,0,:~:,37.55904264,127.0127394,0,0
행당2동 주민센터 개방화장실,서울 성동구 행당동 347-1,0,0,:~:,37.55821076,127.0293311,0,0
무학봉공원 개방화장실,서울 성동구 하왕십리동 1050-2,0,0,:~:,37.56252187,127.0261772,0,0
유락종합사회복지관 개방화장실,서울 중구 신당동 160-2,0,0,:~:,37.56508501,127.0227825,0,0
리빠똥호프1 개방화장실,서울 성동구 하왕십리동 946-40,0,0,:~:,37.56382195,127.030198,0,0
행당대림노변상가 개방화장실,서울 성동구 행당동 347,0,0,:~:,37.5566047,127.0276238,0,0
왕십리역 경의선 개방화장실,서울 성동구 행당동 168-151,0,0,:~:,37.56172202,127.038489,0,0
한강공원광나루2 개방화장실,서울 강동구 암사동 148-9,0,0,:~:,37.56260172,127.1293129,0,0
성동구청 앞 개방화장실,서울 성동구 행당동 7,0,0,:~:,37.56343441,127.0369392,0,0
신방화역 9호선 개방화장실,서울 강서구 방화동 217-156,0,0,:~:,37.5675926,126.8159005,0,0
등촌1종합사회복지관 개방화장실,서울 강서구 등촌동 687,0,0,:~:,37.56497483,126.8424155,0,0
한강공원난지10 개방화장실,서울 마포구 상암동 495-71,0,0,:~:,37.56803899,126.8763498,0,0
난지한강공원 화장실5,서울 마포구 상암동 482-417,0,0,:~:,37.56610647,126.8790684,0,0
하늘-7 유채 개방화장실,서울 마포구 상암동 481-94,0,0,:~:,37.56733603,126.8796595,0,0
한강공원난지8 개방화장실,서울 마포구 상암동 482-417,0,0,:~:,37.5661273,126.8791759,0,0
한강공원난지9 개방화장실,서울 마포구 상암동 482-417,0,0,:~:,37.56610555,126.8790457,0,0
한강공원난지12 개방화장실,서울 마포구 상암동 495-72,0,0,:~:,37.56887618,126.8739487,0,0
한강공원난지11 개방화장실,서울 마포구 상암동 495-72,0,0,:~:,37.56894734,126.8739327,0,0
난지천-1 난지주차장 개방화장실,서울 마포구 상암동 1538,0,0,:~:,37.56756783,126.8920242,0,0
하늘공원 화장실2,서울 마포구 상암동 481-72,0,0,:~:,37.56624502,126.887992,0,0
마포구청역 개방화장실,서울 마포구 성산동 592,0,0,:~:,37.56402007,126.9028137,0,0
성산1동 주민센터 개방화장실,서울 마포구 성산동 275-3,0,0,:~:,37.56393972,126.908232,0,0
청원빌딩 개방화장실,서울 마포구 성산동 52-1,0,0,:~:,37.56410746,126.9132086,0,0
성산2교열린 개방화장실,서울 마포구 성산동 94-7,0,0,:~:,37.56558327,126.9107575,0,0
성산대교주유소 화장실,서울 마포구 성산동 275-56,0,0,:~:,37.56429917,126.9093465,0,0
마봉 구도일주유소 두꺼비주유소 개방화장실,서울 서대문구 연희동 220-55,0,0,:~:,37.56606165,126.9249283,0,0
서대문우체국 개방화장실,서울 서대문구 창천동 98-3,0,0,:~:,37.56086549,126.9321963,0,0
안산자락길산복도로 개방화장실,서울 서대문구 천연동 산 4-4,0,0,:~:,37.56746156,126.9568604,0,0
충현동자치회관 개방화장실,서울 서대문구 충정로3가 185-2,0,0,:~:,37.56292963,126.9623559,0,0
서울시립미술관 개방화장실,서울 중구 서소문동 37,0,0,:~:,37.56411933,126.973786,0,0
캠핑장 내 개방화장실,서울 마포구 상암동 495-81,0,0,:~:,37.56954894,126.8728416,0,0
성산2동 주민센터 개방화장실,서울 마포구 성산동 603,0,0,:~:,37.56863805,126.9089292,0,0
중구구민회관 공영주차장 개방화장실,서울 중구 을지로6가 18-14,0,0,:~:,37.5684532,127.0056098,0,0
동대문역사문화공원 공중화장실,서울 중구 을지로7가 143,0,0,:~:,37.56787619,127.0108981,0,0
답십리침례교회 개방화장실,서울 동대문구 답십리동 21-17,0,0,:~:,37.56784822,127.0576238,0,0
클래식타워 개방화장실,서울 동대문구 답십리동 493-5,0,0,:~:,37.56579531,127.0547518,0,0
배나무터공원 개방화장실,서울 광진구 중곡동 695,0,0,:~:,37.56832332,127.0802764,0,0
대원주유소 개방화장실,서울 광진구 중곡동 18-70,0,0,:~:,37.56455417,127.0870454,0,0
중곡3마을공원 개방화장실,서울 광진구 중곡동 195-1,0,0,:~:,37.57011417,127.0846182,0,0
새싹 개방화장실,서울 강서구 방화동 583,0,0,:~:,37.56947789,126.8093453,0,0
방화11종합사회복지관 개방화장실,서울 강서구 방화동 851,0,0,:~:,37.56945179,126.8060458,0,0
한강공원강서1 개방화장실,서울 강서구 가양동 439-1,0,0,:~:,37.57002431,126.851688,0,0
허준근린공원 화장실,서울 강서구 가양동 1471,0,0,:~:,37.56761668,126.8537201,0,0
서울시청 신청사 개방화장실,서울 중구 태평로1가 31,0,0,:~:,37.56673045,126.9783987,0,0
다동소공원 1층 개방화장실,서울 중구 다동 51-21,0,0,:~:,37.56781742,126.9804902,0,0
을지로입구역 개방화장실,서울 중구 을지로1가 101-1,0,0,:~:,37.56623553,126.9821206,0,0
한국전력공사 서울본부 개방화장실,서울 중구 을지로2가 199-4,0,0,:~:,37.56531573,126.9829052,0,0
서소문파출소 개방화장실,서울 중구 서소문동 24,0,0,:~:,37.56381605,126.9754477,0,0
신문로빌딩 개방화장실,서울 종로구 신문로2가 12-5,0,0,:~:,37.56836476,126.9697413,0,0
강북삼성병원 신관1층 개방화장실,서울 종로구 평동 108-1,0,0,:~:,37.56835139,126.9669296,0,0
충정빌딩 개방화장실,서울 서대문구 충정로2가 2-2,0,0,:~:,37.56641924,126.9654771,0,0
시그니쳐 타워 서관 개방화장실,서울 중구 수표동 99,0,0,:~:,37.56747245,126.9881149,0,0
맥도날드 종로3가 개방화장실,서울 종로구 종로3가 10,0,0,:~:,37.57060092,126.9904553,0,0
시립서울청소년수련관 1층 개방화장실,서울 중구 수표동 27-2,0,0,:~:,37.56747267,126.9905508,0,0
을지로3가역 개방화장실,서울 중구 을지로3가 282-8,0,0,:~:,37.56631954,126.99262,0,0
을지로4가역 개방화장실,서울 중구 주교동 191,0,0,:~:,37.56751268,126.9980486,0,0
나라키움저동빌딩 개방화장실,서울 중구 저동1가 1-2,0,0,:~:,37.56485234,126.9879568,0,0
경진주유소 개방화장실,서울 성동구 마장동 522-6,0,0,:~:,37.57053749,127.0381199,0,0
중랑천제방 화장실,서울 광진구 중곡동 260-4,0,0,:~:,37.5664675,127.0772363,0,0
일진주유소 개방화장실,서울 광진구 중곡동 236-5,0,0,:~:,37.56747344,127.077955,0,0
장평근린공원 차량형 개방화장실,서울 동대문구 장안동 356-1,0,0,:~:,37.56804402,127.0747794,0,0
미사누리공원2호 화장실,경기 하남시 망월동 955,0,0,:~:,37.56809357,127.1863827,0,0
도레미 개방화장실,서울 강서구 방화동 184-66,0,0,:~:,37.57184301,126.8190868,0,0
광화문빌딩 개방화장실,서울 종로구 세종로 211,0,0,:~:,37.56957176,126.9761386,0,0
시청역 개방화장실,서울 중구 서소문동 90-1,0,0,:~:,37.56357097,126.9753708,0,0
종각역 개방화장실,서울 종로구 종로2가 6,0,0,:~:,37.57038397,126.9839443,0,0
웨딩홀 개방화장실,서울 마포구 성산동 515,0,0,:~:,37.56827065,126.8960891,0,0
월드컵경기장역 개방화장실,서울 마포구 성산동 420,0,0,:~:,37.56961035,126.8991072,0,0
평화-2 쌍둥이 개방화장실,서울 마포구 상암동 1535,0,0,:~:,37.56518747,126.8940922,0,0
풋살구장 개방화장실,서울 마포구 성산동 산 51-1,0,0,:~:,37.57173301,126.8990093,0,0
신진시장 만남의 장소 개방화장실,서울 종로구 종로5가 225-21,0,0,:~:,37.57021918,127.0049308,0,0
종로5가역 개방화장실,서울 종로구 종로5가 82-1,0,0,:~:,37.57089682,127.0019017,0,0
광장골목시장수도직물 3층 개방화장실,서울 종로구 예지동 257-1,0,0,:~:,37.5695183,126.9991669,0,0
방산시장-B 개방화장실,서울 중구 주교동 19-1,0,0,:~:,37.56871282,127.0007878,0,0
동대문종합시장 D동상가 2층개방화장실,서울 종로구 종로6가 262-1,0,0,:~:,37.57068757,127.0072944,0,0
동대문신발상사 A동 357호 개방화장실,서울 종로구 창신동 436-79,0,0,:~:,37.57006923,127.0106766,0,0
"창신1동 1층, 2층 주민센터 개방화장실",서울 종로구 창신동 401-3,0,0,:~:,37.5707119,127.0163365,0,0
동대문종합시장 B동상가 1층개방화장실,서울 종로구 종로6가 262-1,0,0,:~:,37.57021184,127.0075071,0,0
동대문종합시장 C동상가 1층개방화장실,서울 종로구 종로6가 262-1,0,0,:~:,37.57055056,127.0081999,0,0
광희시장 개방화장실,서울 중구 신당동 777,0,0,:~:,37.56865095,127.0118932,0,0
제1체육공원 개방화장실,서울 동대문구 장안동 24-2,0,0,:~:,37.56668001,127.0746287,0,0
장평교 개방화장실,서울 동대문구 장안동 333-2,0,0,:~:,37.57178035,127.0763362,0,0
대룡드림타워 개방화장실,서울 강서구 등촌동 684-3,0,0,:~:,37.5666205,126.8414069,0,0
우리벤처타운 개방화장실,서울 강서구 등촌동 684-2,0,0,:~:,37.56688729,126.8414788,0,0
가양제1동 주민센터 개방화장실,서울 강서구 가양동 1462-3,0,0,:~:,37.56950814,126.8447604,0,0
세원제1주유소 개방화장실,서울 강서구 가양동 272-31,0,0,:~:,37.57045433,126.8381569,0,0
궁산공원 개방화장실,서울 강서구 마곡동 산 3,0,0,:~:,37.57269614,126.8382561,0,0
공암나루 개방화장실,서울 강서구 가양동 1459-9,0,0,:~:,37.56989375,126.8503288,0,0
가양2치안센터 개방화장실,서울 강서구 가양동 1472-3,0,0,:~:,37.5670984,126.8513893,0,0
가양제2동 주민센터 개방화장실,서울 강서구 가양동 1472-4,0,0,:~:,37.56733972,126.8512666,0,0
궁동체육관 개방화장실,서울 서대문구 연희동 188-21,0,0,:~:,37.57151652,126.9253212,0,0
연희주유소 개방화장실,서울 서대문구 연희동 89-7,0,0,:~:,37.56925576,126.9325272,0,0
궁동공원 화장실,서울 서대문구 연희동 산 118-1,0,0,:~:,37.57014386,126.9232194,0,0
성북천교 개방화장실,서울 동대문구 용두동 255-41,0,0,:~:,37.57099802,127.028014,0,0
도선동공영주차장 개방화장실,서울 성동구 홍익동 369,0,0,:~:,37.56551001,127.0317664,0,0
우인빌딩 왕십리클리닉 개방화장실,서울 성동구 하왕십리동 966-2,0,0,:~:,37.56290244,127.032072,0,0
황학교 무인자동 개방화장실,서울 동대문구 신설동 109-13,0,0,:~:,37.57205854,127.0236811,0,0
텐즈힐상가 214동 개방화장실,서울 성동구 상왕십리동 811,0,0,:~:,37.5684001,127.0256088,0,0
서울문화재단 개방화장실,서울 동대문구 용두동 255-67,0,0,:~:,37.57152633,127.0336695,0,0
월성운수 개방화장실,서울 광진구 중곡동 187-4,0,0,:~:,37.56915899,127.0796185,0,0
중곡역 개방화장실,서울 광진구 중곡동 273-2,0,0,:~:,37.56552221,127.0840493,0,0
미사역 개방화장실,경기 하남시 망월동 1122,0,0,:~:,37.56310095,127.1926859,0,0
화장실리모델링현관상가주방 들뜸깨짐타일시공,경기 하남시 망월동 949,0,0,:~:,37.56891683,127.1876797,0,0
허리우드극장 낙원상가4층 개방화장실,서울 종로구 낙원동 288,0,0,:~:,37.57275676,126.9878888,0,0
종로3가역 개방화장실,서울 종로구 돈의동 37,0,0,:~:,37.57267316,126.9899298,0,0
버거킹 수송동점 개방화장실,서울 종로구 수송동 68-1,0,0,:~:,37.57251161,126.9805026,0,0
종로1.2.3.4가동 주민센터 2층 개방화장실,서울 종로구 종로2가 39-2,0,0,:~:,37.57071251,126.9889701,0,0
세화주유소 1층 개방화장실,서울 중구 신당동 741,0,0,:~:,37.56483487,127.0255261,0,0
동대문종합시장 D동상가 3층개방화장실,서울 종로구 종로6가 262-1,0,0,:~:,37.57065875,127.00724,0,0
동대문종합시장 D동상가 지하1층개방화장실,서울 종로구 종로6가 262-1,0,0,:~:,37.57077047,127.0072989,0,0
한강공원광나루1 개방화장실,서울 강동구 고덕동 366-6,0,0,:~:,37.57007528,127.1569715,0,0
한강공원난지14 개방화장실,서울 마포구 상암동 496-192,0,0,:~:,37.57459946,126.8643384,0,0
노을-4 대피소 개방화장실,서울 마포구 상암동 478-1,0,0,:~:,37.57373363,126.8732828,0,0
황학어린이공원 황학동 개방화장실,서울 중구 황학동 755,0,0,:~:,37.56748249,127.0180133,0,0
신당역공영주차장 개방화장실,서울 중구 신당동 140-29,0,0,:~:,37.56536469,127.0207667,0,0
신당지하상가 개방화장실,서울 중구 황학동 119,0,0,:~:,37.56847066,127.0193594,0,0
신당5동주민센터 1층 개방화장실,서울 중구 신당동 150-7,0,0,:~:,37.56511762,127.0218498,0,0
우산각공원 개방화장실,서울 동대문구 신설동 109-4,0,0,:~:,37.5738388,127.0241888,0,0
텐즈힐상가 203동 개방화장실,서울 성동구 상왕십리동 811,0,0,:~:,37.56950331,127.023712,0,0
황학동 주민센터 1층 개방화장실,서울 중구 황학동 1010,0,0,:~:,37.56738637,127.0216207,0,0
삼미상사 장안킹셀프주유소 개방화장실,서울 동대문구 장안동 164-2,0,0,:~:,37.56992573,127.0649231,0,0
장안제1동 주민센터 개방화장실,서울 동대문구 장안동 395-3,0,0,:~:,37.56781117,127.0663985,0,0
동대문구 문화회관 개방화장실,서울 동대문구 답십리동 산 2-121,0,0,:~:,37.57174459,127.0637169,0,0
답십리근린공원 개방화장실,서울 동대문구 답십리동 산 2-9,0,0,:~:,37.57442935,127.0641007,0,0
방화제1동 주민센터 개방화장실,서울 강서구 방화동 567-35,0,0,:~:,37.57152946,126.8121655,0,0
개화119안전센터 개방화장실,서울 강서구 개화동 559-15,0,0,:~:,37.575007,126.8031334,0,0
